"energy","valence","Count"
0.531,0.602,1
0.531,0.91,1
0.532,0.352,1
0.532,0.517,1
0.532,0.52,1
0.532,0.527,1
0.532,0.631,1
0.533,0.0628,1
0.533,0.243,1
0.533,0.441,1
0.533,0.451,1
0.533,0.566,1
0.534,0.479,1
0.534,0.504,1
0.534,0.587,1
0.535,0.139,1
0.535,0.232,1
0.535,0.531,1
0.535,0.576,1
0.535,0.61,1
0.535,0.848,1
0.535,0.864,1
0.536,0.218,1
0.536,0.223,1
0.536,0.333,1
0.536,0.532,1
0.536,0.866,1
0.537,0.402,1
0.537,0.479,1
0.538,0.307,1
0.538,0.456,1
0.538,0.672,1
0.538,0.909,1
0.539,0.434,1
0.539,0.482,1
0.539,0.604,1
0.539,0.693,1
0.54,0.327,1
0.54,0.566,1
0.54,0.706,1
0.54,0.816,1
0.541,0.421,1
0.541,0.587,1
0.541,0.588,1
0.541,0.623,1
0.542,0.142,1
0.542,0.493,1
0.543,0.121,1
0.543,0.217,1
0.543,0.328,1
0.543,0.457,1
0.543,0.538,1
0.543,0.647,1
0.543,0.685,1
0.543,0.715,1
0.543,0.956,1
0.544,0.373,1
0.544,0.41,1
0.544,0.465,1
0.544,0.534,1
0.544,0.587,1
0.545,0.211,1
0.546,0.365,1
0.546,0.409,1
0.546,0.56,1
0.546,0.578,1
0.546,0.585,1
0.546,0.609,1
0.547,0.334,1
0.547,0.535,1
0.547,0.784,1
0.548,0.219,1
0.548,0.429,1
0.548,0.587,1
0.548,0.755,1
0.549,0.268,1
0.549,0.415,1
0.549,0.919,1
0.55,0.148,1
0.55,0.245,1
0.55,0.285,1
0.55,0.425,1
0.55,0.438,1
0.55,0.496,1
0.551,0.233,1
0.551,0.388,1
0.551,0.762,1
0.552,0.263,1
0.552,0.411,1
0.552,0.494,1
0.552,0.71,1
0.553,0.194,1
0.553,0.733,1
0.554,0.212,1
0.554,0.276,1
0.554,0.603,1
0.554,0.912,1
0.555,0.153,1
0.555,0.649,1
0.555,0.807,1
0.556,0.0945,1
0.556,0.167,1
0.556,0.479,1
0.556,0.559,1
0.556,0.75,1
0.557,0.15,1
0.557,0.291,1
0.557,0.34,1
0.557,0.459,1
0.557,0.595,1
0.557,0.687,1
0.557,0.948,1
0.558,0.436,1
0.558,0.503,1
0.558,0.508,1
0.558,0.707,1
0.559,0.301,1
0.559,0.4,1
0.559,0.76,1
0.56,0.196,1
0.56,0.385,1
0.56,0.474,1
0.56,0.602,1
0.56,0.681,1
0.56,0.825,1
0.56,0.975,1
0.561,0.217,1
0.561,0.315,1
0.561,0.479,1
0.561,0.613,1
0.561,0.617,1
0.561,0.692,1
0.562,0.0701,1
0.562,0.245,1
0.562,0.602,1
0.563,0.16,1
0.563,0.498,1
0.563,0.675,1
0.563,0.687,1
0.564,0.328,1
0.564,0.345,1
0.564,0.429,1
0.564,0.548,1
0.564,0.909,1
0.565,0.0857,1
0.565,0.494,1
0.565,0.654,1
0.566,0.515,1
0.566,0.59,1
0.566,0.646,1
0.566,0.706,1
0.567,0.0822,1
0.567,0.156,1
0.567,0.549,1
0.567,0.602,1
0.567,0.615,1
0.567,0.743,1
0.567,0.866,1
0.568,0.123,1
0.568,0.28,1
0.568,0.284,1
0.568,0.352,1
0.568,0.581,1
0.568,0.602,1
0.568,0.662,1
0.569,0.5,1
0.569,0.595,1
0.569,0.759,1
0.569,0.968,1
0.57,0.807,1
0.571,0.196,1
0.571,0.232,1
0.571,0.248,1
0.571,0.265,1
0.571,0.377,1
0.571,0.388,1
0.571,0.39,1
0.571,0.392,1
0.571,0.482,1
0.571,0.53,1
0.571,0.543,1
0.572,0.339,1
0.572,0.448,1
0.572,0.449,1
0.572,0.676,1
0.573,0.476,1
0.573,0.552,1
0.573,0.64,1
0.573,0.747,1
0.573,0.93,1
0.574,0.0365,1
0.574,0.247,1
0.574,0.339,1
0.574,0.451,1
0.574,0.553,1
0.574,0.637,1
0.574,0.964,1
0.575,0.241,1
0.575,0.621,1
0.575,0.929,1
0.576,0.226,1
0.576,0.302,1
0.576,0.312,1
0.577,0.396,1
0.577,0.672,1
0.577,0.768,1
0.578,0.111,1
0.578,0.227,1
0.578,0.34,1
0.579,0.173,1
0.579,0.193,1
0.579,0.289,1
0.579,0.317,1
0.579,0.345,1
0.579,0.409,1
0.579,0.461,1
0.579,0.47,1
0.579,0.632,1
0.579,0.749,1
0.58,0.213,1
0.58,0.378,1
0.58,0.56,1
0.58,0.786,1
0.581,0.371,1
0.581,0.615,1
0.581,0.693,1
0.581,0.703,1
0.582,0.107,1
0.582,0.24,1
0.582,0.525,1
0.582,0.534,1
0.583,0.293,1
0.583,0.345,1
0.583,0.714,1
0.584,0.326,1
0.584,0.356,1
0.584,0.792,1
0.585,0.171,1
0.585,0.292,1
0.585,0.305,1
0.585,0.366,1
0.585,0.402,1
0.585,0.506,1
0.585,0.524,1
0.586,0.16,1
0.586,0.224,1
0.586,0.429,1
0.586,0.688,1
0.587,0.469,1
0.587,0.603,1
0.588,0.389,1
0.588,0.54,1
0.589,0.699,1
0.589,0.893,1
0.589,0.932,1
0.59,0.259,1
0.59,0.317,1
0.59,0.399,1
0.59,0.566,1
0.59,0.673,1
0.59,0.754,1
0.59,0.817,1
0.59,0.897,1
0.591,0.383,1
0.591,0.833,1
0.592,0.305,1
0.592,0.382,1
0.592,0.467,1
0.592,0.73,1
0.593,0.272,1
0.593,0.735,1
0.593,0.737,1
0.594,0.127,1
0.594,0.357,1
0.594,0.459,1
0.594,0.463,1
0.594,0.467,1
0.594,0.512,1
0.594,0.536,1
0.594,0.664,1
0.594,0.841,1
0.595,0.304,1
0.595,0.362,1
0.595,0.374,1
0.595,0.406,1
0.595,0.408,1
0.595,0.638,1
0.595,0.743,1
0.595,0.774,1
0.595,0.786,1
0.595,0.906,1
0.596,0.132,1
0.596,0.305,1
0.596,0.351,1
0.596,0.414,1
0.596,0.45,1
0.596,0.634,1
0.596,0.638,1
0.596,0.64,1
0.596,0.692,1
0.596,0.71,1
0.596,0.946,1
0.597,0.33,1
0.597,0.412,1
0.597,0.541,1
0.597,0.68,1
0.597,0.837,1
0.597,0.965,1
0.598,0.224,1
0.598,0.36,1
0.598,0.461,1
0.598,0.545,1
0.598,0.555,1
0.598,0.585,1
0.598,0.698,1
0.599,0.232,1
0.599,0.286,1
0.599,0.374,1
0.599,0.544,1
0.599,0.759,1
0.599,0.903,1
0.6,0.137,1
0.6,0.376,1
0.6,0.558,1
0.6,0.738,1
0.6,0.748,1
0.6,0.904,1
0.601,0.212,1
0.601,0.326,1
0.601,0.404,1
0.601,0.529,1
0.601,0.645,1
0.601,0.646,1
0.601,0.755,1
0.602,0.242,1
0.603,0.229,1
0.603,0.375,1
0.603,0.446,1
0.603,0.464,1
0.603,0.604,1
0.604,0.62,1
0.604,0.636,1
0.604,0.703,1
0.604,0.789,1
0.604,0.847,1
0.604,0.852,1
0.604,0.893,1
0.605,0.355,1
0.605,0.631,1
0.605,0.694,1
0.606,0.344,1
0.606,0.457,1
0.607,0.062,1
0.607,0.423,1
0.607,0.621,1
0.607,0.702,1
0.607,0.728,1
0.607,0.825,1
0.608,0.311,1
0.608,0.419,1
0.608,0.534,1
0.609,0.22,1
0.609,0.304,1
0.609,0.318,1
0.609,0.363,1
0.609,0.378,1
0.609,0.624,1
0.609,0.733,1
0.61,0.157,1
0.61,0.275,1
0.61,0.439,1
0.61,0.711,1
0.61,0.802,1
0.61,0.828,1
0.611,0.539,1
0.611,0.757,1
0.612,0.21,1
0.612,0.661,1
0.612,0.752,1
0.612,0.89,1
0.613,0.294,1
0.613,0.337,1
0.613,0.539,1
0.613,0.551,1
0.614,0.262,1
0.614,0.357,1
0.614,0.439,1
0.614,0.464,1
0.614,0.639,1
0.614,0.751,1
0.615,0.166,1
0.615,0.423,1
0.615,0.481,1
0.615,0.486,1
0.615,0.845,1
0.616,0.0927,1
0.616,0.255,1
0.616,0.539,1
0.616,0.673,1
0.616,0.837,1
0.616,0.89,1
0.617,0.171,1
0.617,0.183,1
0.617,0.295,1
0.617,0.398,1
0.617,0.471,1
0.617,0.534,1
0.618,0.0281,1
0.618,0.175,1
0.618,0.37,1
0.618,0.504,1
0.618,0.646,1
0.618,0.65,1
0.619,0.564,1
0.619,0.612,1
0.619,0.908,1
0.62,0.119,1
0.62,0.535,1
0.621,0.462,1
0.621,0.691,1
0.621,0.701,1
0.621,0.9,1
0.622,0.105,1
0.622,0.301,1
0.622,0.427,1
0.622,0.537,1
0.622,0.651,1
0.623,0.394,1
0.623,0.557,1
0.623,0.562,1
0.623,0.71,1
0.624,0.201,1
0.624,0.329,1
0.624,0.377,1
0.624,0.752,1
0.625,0.577,1
0.625,0.636,1
0.626,0.644,1
0.626,0.708,1
0.627,0.31,1
0.627,0.394,1
0.627,0.396,1
0.627,0.48,1
0.627,0.53,1
0.627,0.694,1
0.628,0.279,1
0.628,0.473,1
0.628,0.671,1
0.628,0.911,1
0.629,0.357,1
0.629,0.556,1
0.629,0.822,1
0.63,0.876,1
0.63,0.887,1
0.631,0.378,1
0.631,0.614,1
0.631,0.739,1
0.632,0.0889,1
0.632,0.284,1
0.632,0.345,1
0.632,0.447,1
0.632,0.529,1
0.632,0.57,1
0.632,0.933,1
0.632,0.969,1
0.633,0.139,1
0.633,0.263,1
0.633,0.276,1
0.633,0.375,1
0.633,0.4,1
0.633,0.466,1
0.633,0.716,1
0.633,0.835,1
0.634,0.507,1
0.634,0.523,1
0.634,0.622,1
0.634,0.642,1
0.634,0.647,1
0.635,0,1
0.635,0.348,1
0.635,0.39,1
0.635,0.824,1
0.635,0.892,1
0.636,0.23,1
0.636,0.409,1
0.636,0.525,1
0.636,0.694,1
0.636,0.714,1
0.636,0.925,1
0.637,0.285,1
0.637,0.518,1
0.637,0.599,1
0.638,0.251,1
0.638,0.318,1
0.638,0.369,1
0.638,0.388,1
0.638,0.452,1
0.638,0.963,1
0.639,0.208,1
0.639,0.576,1
0.639,0.657,1
0.639,0.747,1
0.639,0.864,1
0.639,0.961,1
0.64,0.6,1
0.64,0.645,1
0.64,0.671,1
0.64,0.676,1
0.64,0.788,1
0.641,0.222,1
0.641,0.288,1
0.641,0.354,1
0.641,0.493,1
0.641,0.821,1
0.642,0.198,1
0.642,0.251,1
0.642,0.424,1
0.642,0.741,1
0.643,0.185,1
0.643,0.354,1
0.643,0.492,1
0.643,0.514,1
0.643,0.515,1
0.643,0.546,1
0.643,0.625,1
0.643,0.672,1
0.644,0.488,1
0.644,0.605,1
0.644,0.64,1
0.644,0.705,1
0.644,0.733,1
0.644,0.751,1
0.644,0.803,1
0.644,0.963,1
0.645,0.45,1
0.645,0.604,1
0.646,0.365,1
0.646,0.64,1
0.646,0.651,1
0.646,0.682,1
0.647,0.178,1
0.647,0.182,1
0.647,0.282,1
0.647,0.405,1
0.647,0.674,1
0.648,0.278,1
0.648,0.295,1
0.649,0.182,1
0.649,0.318,1
0.649,0.323,1
0.649,0.502,1
0.649,0.542,1
0.649,0.617,1
0.649,0.665,1
0.65,0.427,1
0.65,0.431,1
0.65,0.522,1
0.65,0.559,1
0.65,0.648,1
0.65,0.948,1
0.651,0.0717,1
0.651,0.259,1
0.651,0.326,1
0.651,0.454,1
0.651,0.529,1
0.651,0.549,1
0.651,0.692,1
0.651,0.814,1
0.652,0.169,1
0.652,0.358,1
0.652,0.696,1
0.653,0.191,1
0.653,0.303,1
0.653,0.78,1
0.654,0.48,1
0.654,0.552,1
0.654,0.645,1
0.655,0.342,1
0.655,0.357,1
0.655,0.453,1
0.655,0.466,1
0.655,0.516,1
0.656,0.368,1
0.656,0.417,1
0.656,0.503,1
0.656,0.7,1
0.656,0.754,1
0.656,0.841,1
0.656,0.879,1
0.657,0.213,1
0.657,0.429,1
0.657,0.729,1
0.657,0.731,1
0.658,0.143,1
0.658,0.401,1
0.658,0.619,1
0.658,0.668,1
0.658,0.693,1
0.659,0.157,1
0.659,0.192,1
0.659,0.222,1
0.659,0.622,1
0.66,0.49,1
0.66,0.5,1
0.66,0.528,1
0.66,0.614,1
0.66,0.699,1
0.66,0.745,1
0.66,0.864,1
0.661,0.126,1
0.661,0.246,1
0.661,0.336,1
0.661,0.386,1
0.661,0.425,1
0.661,0.796,1
0.662,0.15,1
0.662,0.272,1
0.662,0.316,1
0.662,0.454,1
0.662,0.543,1
0.662,0.742,1
0.662,0.765,1
0.662,0.83,1
0.663,0.483,1
0.663,0.553,1
0.663,0.624,1
0.663,0.696,1
0.664,0.304,1
0.664,0.801,1
0.665,0.457,1
0.665,0.705,1
0.665,0.717,1
0.665,0.741,1
0.665,0.791,1
0.666,0.384,1
0.666,0.452,1
0.666,0.534,1
0.666,0.631,1
0.666,0.696,1
0.666,0.818,1
0.666,0.85,1
0.667,0.139,1
0.667,0.375,1
0.667,0.45,1
0.667,0.669,1
0.667,0.685,1
0.667,0.718,1
0.667,0.769,1
0.667,0.875,1
0.667,0.9,1
0.668,0.157,1
0.668,0.262,1
0.668,0.33,1
0.668,0.333,1
0.668,0.356,1
0.668,0.481,1
0.668,0.493,1
0.668,0.609,1
0.668,0.653,1
0.668,0.661,1
0.668,0.689,1
0.668,0.717,1
0.668,0.819,1
0.668,0.881,1
0.668,0.939,1
0.669,0.435,1
0.669,0.438,1
0.669,0.467,1
0.669,0.529,1
0.669,0.615,1
0.669,0.668,1
0.669,0.967,1
0.67,0.277,1
0.67,0.35,1
0.67,0.433,1
0.67,0.447,1
0.67,0.463,1
0.67,0.477,1
0.67,0.531,1
0.671,0.368,1
0.671,0.507,1
0.671,0.518,1
0.671,0.562,1
0.671,0.603,1
0.671,0.765,1
0.672,0.462,1
0.672,0.521,1
0.672,0.671,1
0.672,0.792,1
0.672,0.865,1
0.673,0.281,1
0.673,0.34,1
0.673,0.547,1
0.673,0.604,1
0.673,0.651,1
0.673,0.693,1
0.674,0.227,1
0.674,0.25,1
0.674,0.357,1
0.674,0.516,1
0.674,0.532,1
0.674,0.911,1
0.676,0.592,1
0.676,0.612,1
0.676,0.748,1
0.676,0.759,1
0.677,0.267,1
0.677,0.3,1
0.677,0.428,1
0.677,0.491,1
0.677,0.566,1
0.677,0.675,1
0.677,0.682,1
0.677,0.87,1
0.678,0.382,1
0.678,0.543,1
0.678,0.553,1
0.678,0.561,1
0.678,0.642,1
0.678,0.687,1
0.678,0.82,1
0.678,0.841,1
0.678,0.929,1
0.679,0.198,1
0.679,0.497,1
0.679,0.593,1
0.679,0.742,1
0.68,0.131,1
0.68,0.157,1
0.68,0.258,1
0.68,0.279,1
0.68,0.395,1
0.681,0.148,1
0.681,0.567,1
0.681,0.603,1
0.681,0.62,1
0.681,0.802,1
0.682,0.23,1
0.682,0.3,1
0.682,0.574,1
0.682,0.666,1
0.682,0.745,1
0.682,0.751,1
0.682,0.771,1
0.682,0.806,1
0.682,0.932,1
0.682,0.967,1
0.683,0.322,1
0.683,0.423,1
0.683,0.861,1
0.684,0.168,1
0.684,0.389,1
0.684,0.395,1
0.684,0.417,1
0.684,0.529,1
0.684,0.541,1
0.684,0.552,1
0.684,0.66,1
0.684,0.819,1
0.685,0.253,1
0.685,0.417,1
0.685,0.609,1
0.686,0.176,1
0.686,0.199,1
0.686,0.242,1
0.686,0.275,1
0.686,0.366,1
0.686,0.391,1
0.686,0.532,1
0.686,0.537,1
0.686,0.653,1
0.686,0.788,1
0.686,0.92,1
0.687,0.177,1
0.687,0.296,1
0.687,0.414,1
0.687,0.493,1
0.687,0.636,1
0.687,0.749,1
0.687,0.92,1
0.688,0.0382,1
0.688,0.356,1
0.688,0.379,1
0.688,0.403,1
0.688,0.468,1
0.688,0.476,1
0.688,0.484,1
0.688,0.563,1
0.688,0.659,1
0.688,0.743,1
0.689,0.174,1
0.689,0.348,1
0.689,0.356,1
0.689,0.464,1
0.689,0.57,1
0.689,0.676,1
0.689,0.745,1
0.69,0.104,1
0.69,0.139,1
0.69,0.273,1
0.69,0.413,1
0.69,0.491,1
0.69,0.692,1
0.69,0.693,1
0.69,0.712,1
0.69,0.802,1
0.69,0.891,1
0.691,0.181,1
0.691,0.354,1
0.691,0.446,1
0.691,0.552,1
0.691,0.64,1
0.691,0.642,1
0.691,0.859,1
0.691,0.917,1
0.692,0.14,1
0.692,0.534,1
0.692,0.635,1
0.692,0.66,1
0.692,0.702,1
0.692,0.72,1
0.693,0.0672,1
0.693,0.373,1
0.693,0.456,1
0.693,0.619,1
0.693,0.631,1
0.694,0.205,1
0.694,0.277,1
0.694,0.308,1
0.694,0.687,1
0.694,0.824,1
0.695,0.0779,1
0.695,0.0883,1
0.695,0.429,1
0.695,0.508,1
0.695,0.744,1
0.695,0.765,1
0.695,0.815,1
0.696,0.226,1
0.696,0.504,1
0.696,0.534,1
0.696,0.536,1
0.696,0.565,1
0.696,0.664,1
0.696,0.922,1
0.697,0.211,1
0.697,0.218,1
0.697,0.527,1
0.697,0.684,1
0.697,0.693,1
0.697,0.912,1
0.698,0.417,1
0.698,0.484,1
0.698,0.542,1
0.698,0.642,1
0.698,0.69,1
0.698,0.848,1
0.699,0.256,1
0.699,0.373,1
0.699,0.422,1
0.699,0.438,1
0.699,0.76,1
0.699,0.805,1
0.699,0.905,1
0.7,0.296,1
0.7,0.326,1
0.7,0.348,1
0.7,0.534,1
0.7,0.763,1
0.701,0.289,1
0.701,0.394,1
0.701,0.619,1
0.701,0.757,1
0.701,0.797,1
0.701,0.965,1
0.702,0.378,1
0.702,0.441,1
0.702,0.656,1
0.702,0.73,1
0.702,0.918,1
0.703,0.113,1
0.703,0.296,1
0.703,0.477,1
0.703,0.965,1
0.704,0.273,1
0.704,0.488,1
0.704,0.67,1
0.704,0.712,1
0.705,0.277,1
0.705,0.433,1
0.705,0.581,1
0.705,0.62,1
0.705,0.693,1
0.706,0.113,1
0.706,0.253,1
0.706,0.261,1
0.706,0.475,1
0.706,0.529,1
0.706,0.62,1
0.706,0.633,1
0.706,0.638,1
0.706,0.722,1
0.706,0.768,1
0.706,0.848,1
0.707,0.2,1
0.707,0.634,1
0.707,0.759,1
0.707,0.796,1
0.707,0.872,1
0.708,0.45,1
0.708,0.451,1
0.708,0.477,1
0.708,0.551,1
0.708,0.756,1
0.709,0.134,1
0.709,0.577,1
0.709,0.58,1
0.71,0.245,1
0.71,0.329,1
0.71,0.485,1
0.71,0.587,1
0.71,0.642,1
0.71,0.667,1
0.71,0.693,1
0.711,0.263,1
0.711,0.342,1
0.711,0.396,1
0.711,0.528,1
0.711,0.612,1
0.711,0.765,1
0.711,0.901,1
0.712,0.194,1
0.712,0.346,1
0.712,0.399,1
0.712,0.471,1
0.712,0.687,1
0.712,0.962,1
0.713,0.429,1
0.713,0.441,1
0.713,0.487,1
0.713,0.534,1
0.713,0.545,1
0.713,0.624,1
0.713,0.791,1
0.713,0.844,1
0.713,0.965,1
0.713,0.973,1
0.714,0.369,1
0.714,0.464,1
0.714,0.543,1
0.714,0.614,1
0.715,0.173,1
0.715,0.305,1
0.715,0.35,1
0.715,0.615,1
0.715,0.643,1
0.715,0.724,1
0.716,0.47,1
0.716,0.715,1
0.716,0.739,1
0.716,0.796,1
0.716,0.816,1
0.716,0.839,1
0.717,0.102,1
0.717,0.343,1
0.717,0.419,1
0.717,0.544,1
0.717,0.867,1
0.717,0.949,1
0.717,0.968,1
0.717,0.971,1
0.718,0.383,1
0.718,0.499,1
0.718,0.513,1
0.718,0.515,1
0.718,0.853,1
0.718,0.895,1
0.719,0.12,1
0.719,0.402,1
0.719,0.406,1
0.719,0.496,1
0.719,0.653,1
0.719,0.809,1
0.72,0.472,1
0.72,0.706,1
0.72,0.816,1
0.721,0.215,1
0.721,0.355,1
0.721,0.357,1
0.721,0.371,1
0.721,0.436,1
0.721,0.456,1
0.721,0.474,1
0.721,0.501,1
0.721,0.545,1
0.721,0.649,1
0.721,0.757,1
0.721,0.953,1
0.722,0.548,1
0.722,0.566,1
0.722,0.803,1
0.723,0.211,1
0.723,0.238,1
0.723,0.572,1
0.724,0.204,1
0.724,0.495,1
0.724,0.634,1
0.724,0.645,1
0.724,0.661,1
0.724,0.915,1
0.725,0.459,1
0.725,0.464,1
0.725,0.492,1
0.725,0.605,1
0.725,0.608,1
0.725,0.63,1
0.725,0.65,1
0.725,0.678,1
0.725,0.698,1
0.725,0.789,1
0.726,0.374,1
0.726,0.469,1
0.726,0.567,1
0.726,0.582,1
0.726,0.624,1
0.726,0.769,1
0.726,0.929,1
0.727,0.0638,1
0.727,0.0865,1
0.727,0.179,1
0.727,0.333,1
0.727,0.434,1
0.727,0.798,1
0.728,0.272,1
0.728,0.471,1
0.728,0.522,1
0.728,0.598,1
0.728,0.667,1
0.728,0.967,1
0.729,0.0728,1
0.729,0.274,1
0.729,0.319,1
0.729,0.355,1
0.729,0.397,1
0.729,0.56,1
0.729,0.581,1
0.729,0.783,1
0.729,0.903,1
0.729,0.905,1
0.73,0.485,1
0.73,0.615,1
0.73,0.783,1
0.73,0.842,1
0.731,0.271,1
0.731,0.386,1
0.731,0.52,1
0.731,0.53,1
0.731,0.564,1
0.731,0.612,1
0.732,0.133,1
0.732,0.323,1
0.732,0.401,1
0.732,0.42,1
0.732,0.681,1
0.732,0.718,1
0.732,0.721,1
0.732,0.852,1
0.733,0.104,1
0.733,0.298,1
0.733,0.414,1
0.733,0.497,1
0.733,0.535,1
0.733,0.554,1
0.734,0.276,1
0.734,0.392,1
0.734,0.552,1
0.734,0.619,1
0.734,0.622,1
0.734,0.664,1
0.734,0.886,1
0.735,0.0919,1
0.735,0.398,1
0.735,0.475,1
0.735,0.742,1
0.736,0.46,1
0.736,0.717,1
0.737,0.252,1
0.737,0.329,1
0.737,0.484,1
0.737,0.58,1
0.737,0.678,1
0.737,0.966,1
0.738,0.37,1
0.739,0.316,1
0.739,0.395,1
0.739,0.586,1
0.739,0.662,1
0.739,0.927,1
0.74,0.579,1
0.74,0.689,1
0.74,0.705,1
0.74,0.851,1
0.74,0.94,1
0.741,0.517,1
0.741,0.625,1
0.741,0.68,1
0.741,0.688,1
0.742,0.221,1
0.742,0.43,1
0.742,0.437,1
0.742,0.531,1
0.742,0.819,1
0.742,0.821,1
0.742,0.941,1
0.743,0.155,1
0.743,0.429,1
0.743,0.51,1
0.743,0.848,1
0.744,0.358,1
0.744,0.373,1
0.744,0.478,1
0.744,0.569,1
0.744,0.96,1
0.745,0.246,1
0.745,0.494,1
0.745,0.62,1
0.745,0.702,1
0.746,0.464,1
0.746,0.513,1
0.746,0.523,1
0.746,0.65,1
0.746,0.822,1
0.746,0.876,1
0.746,0.918,1
0.747,0.239,1
0.747,0.536,1
0.747,0.776,1
0.748,0.304,1
0.748,0.336,1
0.748,0.459,1
0.748,0.557,1
0.748,0.637,1
0.748,0.892,1
0.748,0.928,1
0.749,0.381,1
0.749,0.424,1
0.749,0.745,1
0.749,0.787,1
0.749,0.857,1
0.749,0.963,1
0.75,0.111,1
0.75,0.232,1
0.75,0.345,1
0.75,0.568,1
0.75,0.708,1
0.751,0.43,1
0.751,0.493,1
0.751,0.559,1
0.751,0.929,1
0.752,0.535,1
0.752,0.791,1
0.753,0.361,1
0.753,0.437,1
0.753,0.472,1
0.753,0.499,1
0.753,0.533,1
0.753,0.729,1
0.753,0.786,1
0.753,0.823,1
0.754,0.11,1
0.754,0.367,1
0.754,0.531,1
0.754,0.682,1
0.754,0.723,1
0.754,0.97,1
0.755,0.482,1
0.755,0.508,1
0.755,0.561,1
0.756,0.295,1
0.756,0.456,1
0.756,0.55,1
0.756,0.805,1
0.756,0.855,1
0.757,0.38,1
0.757,0.467,1
0.757,0.497,1
0.757,0.708,1
0.757,0.837,1
0.757,0.88,1
0.758,0.345,1
0.758,0.484,1
0.758,0.619,1
0.758,0.713,1
0.758,0.75,1
0.759,0.494,1
0.759,0.517,1
0.759,0.701,1
0.76,0.257,1
0.76,0.324,1
0.76,0.501,1
0.76,0.516,1
0.76,0.635,1
0.76,0.667,1
0.76,0.71,1
0.76,0.741,1
0.76,0.907,1
0.761,0.202,1
0.761,0.281,1
0.761,0.388,1
0.761,0.523,1
0.761,0.755,1
0.761,0.766,1
0.762,0.461,1
0.762,0.476,1
0.762,0.663,1
0.762,0.787,1
0.762,0.824,1
0.763,0.374,1
0.763,0.603,1
0.763,0.617,1
0.763,0.766,1
0.763,0.967,1
0.764,0.154,1
0.764,0.191,1
0.764,0.255,1
0.764,0.344,1
0.764,0.421,1
0.764,0.43,1
0.764,0.654,1
0.764,0.738,1
0.764,0.817,1
0.765,0.183,1
0.765,0.25,1
0.765,0.274,1
0.765,0.394,1
0.765,0.486,1
0.765,0.54,1
0.765,0.562,1
0.765,0.725,1
0.765,0.768,1
0.766,0.168,1
0.766,0.276,1
0.766,0.442,1
0.766,0.542,1
0.766,0.552,1
0.766,0.855,1
0.767,0.11,1
0.767,0.584,1
0.767,0.614,1
0.767,0.755,1
0.767,0.866,1
0.768,0.395,1
0.768,0.686,1
0.769,0.83,1
0.769,0.842,1
0.77,0.509,1
0.77,0.638,1
0.77,0.735,1
0.77,0.933,1
0.771,0.271,1
0.771,0.349,1
0.772,0.532,1
0.772,0.602,1
0.772,0.781,1
0.772,0.854,1
0.773,0.448,1
0.773,0.553,1
0.773,0.593,1
0.773,0.649,1
0.773,0.777,1
0.773,0.929,1
0.774,0.25,1
0.774,0.33,1
0.774,0.491,1
0.775,0.181,1
0.775,0.481,1
0.775,0.592,1
0.775,0.671,1
0.775,0.734,1
0.775,0.757,1
0.775,0.821,1
0.776,0.78,1
0.777,0.311,1
0.777,0.424,1
0.777,0.965,1
0.778,0.225,1
0.778,0.907,1
0.779,0.41,1
0.779,0.501,1
0.779,0.728,1
0.779,0.792,1
0.78,0.753,1
0.78,0.909,1
0.781,0.224,1
0.781,0.229,1
0.781,0.262,1
0.781,0.358,1
0.781,0.645,1
0.781,0.657,1
0.781,0.668,1
0.781,0.761,1
0.781,0.764,1
0.781,0.83,1
0.781,0.866,1
0.782,0.576,1
0.782,0.755,1
0.782,0.786,1
0.782,0.898,1
0.782,0.904,1
0.783,0.374,1
0.783,0.462,1
0.783,0.51,1
0.783,0.648,1
0.783,0.699,1
0.783,0.715,1
0.783,0.813,1
0.784,0.138,1
0.784,0.35,1
0.784,0.432,1
0.784,0.489,1
0.784,0.757,1
0.784,0.861,1
0.785,0.237,1
0.785,0.457,1
0.785,0.554,1
0.785,0.608,1
0.786,0.426,1
0.787,0.737,1
0.787,0.786,1
0.787,0.961,1
0.787,0.963,1
0.788,0.273,1
0.788,0.315,1
0.788,0.568,1
0.788,0.709,1
0.788,0.733,1
0.788,0.785,1
0.789,0.409,1
0.789,0.463,1
0.789,0.55,1
0.789,0.587,1
0.789,0.683,1
0.789,0.934,1
0.79,0.209,1
0.79,0.469,1
0.79,0.538,1
0.79,0.821,1
0.79,0.939,1
0.791,0.329,1
0.791,0.552,1
0.791,0.621,1
0.791,0.682,1
0.792,0.271,1
0.792,0.372,1
0.792,0.551,1
0.792,0.633,1
0.792,0.703,1
0.792,0.873,1
0.792,0.874,1
0.793,0.0608,1
0.793,0.39,1
0.793,0.512,1
0.793,0.59,1
0.793,0.596,1
0.793,0.635,1
0.793,0.725,1
0.793,0.775,1
0.794,0.328,1
0.794,0.446,1
0.794,0.654,1
0.794,0.67,1
0.794,0.69,1
0.794,0.927,1
0.795,0.388,1
0.795,0.517,1
0.795,0.531,1
0.795,0.589,1
0.795,0.59,1
0.795,0.876,1
0.795,0.956,1
0.796,0.0958,1
0.796,0.385,1
0.796,0.493,1
0.796,0.505,1
0.796,0.629,1
0.796,0.684,1
0.796,0.722,1
0.796,0.921,1
0.796,0.938,1
0.797,0.719,1
0.797,0.921,1
0.798,0.442,1
0.798,0.502,1
0.798,0.692,1
0.799,0.234,1
0.799,0.359,1
0.799,0.521,1
